000000000000016;000001;+498583579702417;+4901703097135;+4901703097135;2012-09-10T20:33:47+0200;2012-09-10T21:29:16+0200;1;0
000000000000017;000001;+495693717228144;+4901703097135;+4901703097135;2012-09-10T21:03:54+0200;2012-09-10T21:29:16+0200;1;0
000000000000018;000001;+497144217038533;+4901703097135;+4901703097135;2012-09-10T20:47:43+0200;2012-09-10T21:29:16+0200;1;0
000000000000019;000001;+494104659293134;+4901703097135;+4901703097135;2012-09-10T20:56:00+0200;2012-09-10T21:29:16+0200;0;0
000000000000020;000001;+497429860193327;+4901703097135;+4901703097135;2012-09-10T21:25:31+0200;2012-09-10T21:29:16+0200;0;0
000000000000021;000001;+496772345882736;+4901703097135;+4901703097135;2012-09-10T21:21:03+0200;2012-09-10T21:29:16+0200;0;0
000000000000022;000001;+499395210764942;+4901703097135;+4901703097135;2012-09-10T20:56:40+0200;2012-09-10T21:29:16+0200;0;0
000000000000023;000001;+496827731235355;+4901703097135;+4901703097135;2012-09-10T20:48:57+0200;2012-09-10T21:29:16+0200;1;0
000000000000024;000001;+493371822836397;+4901703097135;+4901703097135;2012-09-10T20:46:10+0200;2012-09-10T21:29:16+0200;1;0
000000000000025;000001;+49511391983433;+4901703097135;+4901703097135;2012-09-10T20:52:48+0200;2012-09-10T21:29:16+0200;1;0
000000000000026;000001;+49209572773765;+4901703097135;+4901703097135;2012-09-10T20:46:34+0200;2012-09-10T21:29:16+0200;0;0
000000000000027;000001;+497946167376083;+4901703097135;+4901703097135;2012-09-10T21:10:29+0200;2012-09-10T21:29:16+0200;1;0
000000000000028;000001;+496580141224745;+4901703097135;+4901703097135;2012-09-10T20:35:00+0200;2012-09-10T21:29:16+0200;0;0
000000000000029;000001;+493643270740022;+4901703097135;+4901703097135;2012-09-10T21:02:35+0200;2012-09-10T21:29:16+0200;0;0
000000000000030;000001;+493391578687777;+4901703097135;+4901703097135;2012-09-10T21:08:38+0200;2012-09-10T21:29:16+0200;1;0
000000000000031;000001;+49341137697976;+4901703097135;+4901703097135;2012-09-10T20:42:25+0200;2012-09-10T21:29:16+0200;1;0
000000000000032;000001;+496572495797715;+4901703097135;+4901703097135;2012-09-10T21:17:35+0200;2012-09-10T21:29:16+0200;0;0
000000000000033;000001;+495850114292758;+4901703097135;+4901703097135;2012-09-10T20:51:18+0200;2012-09-10T21:29:16+0200;1;0
000000000000034;000001;+494335315568474;+4901703097135;+4901703097135;2012-09-10T21:20:28+0200;2012-09-10T21:29:16+0200;1;0
000000000000035;000001;+4982383953593410;+4901703097135;+4901703097135;2012-09-10T20:35:38+0200;2012-09-10T21:29:16+0200;0;0
000000000000036;000001;+494682433705436;+4901703097135;+4901703097135;2012-09-10T20:46:08+0200;2012-09-10T21:29:16+0200;1;0
000000000000037;000001;+495656486120426;+4901703097135;+4901703097135;2012-09-10T21:04:54+0200;2012-09-10T21:29:16+0200;0;0
000000000000038;000001;+499372756029153;+4901703097135;+4901703097135;2012-09-10T21:26:20+0200;2012-09-10T21:29:16+0200;1;0
000000000000039;000001;+495731523631897;+4901703097135;+4901703097135;2012-09-10T20:33:40+0200;2012-09-10T21:29:16+0200;0;0
000000000000040;000001;+499631846440808;+4901703097135;+4901703097135;2012-09-10T20:43:18+0200;2012-09-10T21:29:16+0200;0;0
000000000000041;000001;+493677717252125;+4901703097135;+4901703097135;2012-09-10T21:02:17+0200;2012-09-10T21:29:16+0200;1;0
000000000000042;000001;+494155618879304;+4901703097135;+4901703097135;2012-09-10T20:48:32+0200;2012-09-10T21:29:16+0200;0;0
000000000000043;000001;+492652121949386;+4901703097135;+4901703097135;2012-09-10T21:20:15+0200;2012-09-10T21:29:16+0200;1;0
000000000000044;000001;+496571605802562;+4901703097135;+4901703097135;2012-09-10T20:33:55+0200;2012-09-10T21:29:16+0200;0;0
000000000000045;000001;+494838790966433;+4901703097135;+4901703097135;2012-09-10T20:38:20+0200;2012-09-10T21:29:16+0200;0;0
000000000000046;000001;+494131268830134;+4901703097135;+4901703097135;2012-09-10T20:30:42+0200;2012-09-10T21:29:16+0200;1;0
000000000000047;000001;+4940908692343;+4901703097135;+4901703097135;2012-09-10T20:34:21+0200;2012-09-10T21:29:16+0200;0;0
000000000000048;000001;+499499998342475;+4901703097135;+4901703097135;2012-09-10T21:04:09+0200;2012-09-10T21:29:16+0200;1;0
000000000000049;000001;+498179671073652;+4901703097135;+4901703097135;2012-09-10T20:34:15+0200;2012-09-10T21:29:16+0200;1;0
000000000000050;000001;+492676998619096;+4901703097135;+4901703097135;2012-09-10T21:26:57+0200;2012-09-10T21:29:16+0200;1;0
000000000000051;000001;+49856468911009;+4901703097135;+4901703097135;2012-09-10T21:29:05+0200;2012-09-10T21:29:16+0200;0;0
000000000000052;000001;+49512119161045;+4901703097135;+4901703097135;2012-09-10T21:22:36+0200;2012-09-10T21:29:16+0200;0;0
000000000000053;000001;+494639506924607;+4901703097135;+4901703097135;2012-09-10T21:20:54+0200;2012-09-10T21:29:16+0200;1;0
000000000000054;000001;+492845507865345;+4901703097135;+4901703097135;2012-09-10T21:27:52+0200;2012-09-10T21:29:16+0200;0;0
000000000000055;000001;+49427794519918;+4901703097135;+4901703097135;2012-09-10T20:53:42+0200;2012-09-10T21:29:16+0200;0;0
000000000000056;000001;+49928865311994;+4901703097135;+4901703097135;2012-09-10T20:30:40+0200;2012-09-10T21:29:16+0200;1;0
000000000000057;000001;+494777565055542;+4901703097135;+4901703097135;2012-09-10T21:23:55+0200;2012-09-10T21:29:16+0200;1;0
000000000000058;000001;+498292947968867;+4901703097135;+4901703097135;2012-09-10T21:06:24+0200;2012-09-10T21:29:16+0200;0;0
000000000000059;000001;+49842223404492;+4901703097135;+4901703097135;2012-09-10T20:51:48+0200;2012-09-10T21:29:16+0200;1;0
000000000000060;000001;+492486731429033;+4901703097135;+4901703097135;2012-09-10T20:43:09+0200;2012-09-10T21:29:16+0200;1;0
000000000000061;000001;+493464633987263;+4901703097135;+4901703097135;2012-09-10T21:03:02+0200;2012-09-10T21:29:16+0200;0;0
000000000000062;000001;+492604873740782;+4901703097135;+4901703097135;2012-09-10T20:44:08+0200;2012-09-10T21:29:16+0200;0;0
000000000000063;000001;+497664717770954;+4901703097135;+4901703097135;2012-09-10T21:26:15+0200;2012-09-10T21:29:16+0200;0;0
000000000000064;000001;+497505806602155;+4901703097135;+4901703097135;2012-09-10T20:37:42+0200;2012-09-10T21:29:16+0200;1;0
000000000000065;000001;+492104445560062;+4901703097135;+4901703097135;2012-09-10T21:07:16+0200;2012-09-10T21:29:16+0200;0;0
000000000000066;000001;+492801167351877;+4901703097135;+4901703097135;2012-09-10T21:08:08+0200;2012-09-10T21:29:16+0200;1;0
000000000000067;000001;+496761706621106;+4901703097135;+4901703097135;2012-09-10T21:23:38+0200;2012-09-10T21:29:16+0200;1;0
000000000000068;000001;+498251776247573;+4901703097135;+4901703097135;2012-09-10T21:26:50+0200;2012-09-10T21:29:16+0200;1;0
000000000000069;000001;+494383675179323;+4901703097135;+4901703097135;2012-09-10T20:53:24+0200;2012-09-10T21:29:16+0200;0;0
000000000000070;000001;+494131425556734;+4901703097135;+4901703097135;2012-09-10T20:32:40+0200;2012-09-10T21:29:16+0200;0;0
000000000000071;000001;+49794087203948;+4901703097135;+4901703097135;2012-09-10T21:21:28+0200;2012-09-10T21:29:16+0200;0;0
000000000000072;000001;+495336809597344;+4901703097135;+4901703097135;2012-09-10T21:13:54+0200;2012-09-10T21:29:16+0200;0;0
000000000000073;000001;+496381865048966;+4901703097135;+4901703097135;2012-09-10T20:31:30+0200;2012-09-10T21:29:16+0200;1;0
000000000000074;000001;+496333146061372;+4901703097135;+4901703097135;2012-09-10T20:40:18+0200;2012-09-10T21:29:16+0200;0;0
000000000000075;000001;+492195314490582;+4901703097135;+4901703097135;2012-09-10T20:51:13+0200;2012-09-10T21:29:16+0200;1;0
000000000000076;000001;+496266291928586;+4901703097135;+4901703097135;2012-09-10T20:47:45+0200;2012-09-10T21:29:16+0200;0;0
000000000000077;000001;+49671723120794;+4901703097135;+4901703097135;2012-09-10T21:02:37+0200;2012-09-10T21:29:16+0200;1;0
000000000000078;000001;+499321111592037;+4901703097135;+4901703097135;2012-09-10T21:07:28+0200;2012-09-10T21:29:16+0200;0;0
000000000000079;000001;+49355946066234;+4901703097135;+4901703097135;2012-09-10T20:33:24+0200;2012-09-10T21:29:16+0200;0;0
000000000000080;000001;+495722756343835;+4901703097135;+4901703097135;2012-09-10T20:39:52+0200;2012-09-10T21:29:16+0200;0;0
000000000000081;000001;+495374574351706;+4901703097135;+4901703097135;2012-09-10T20:41:23+0200;2012-09-10T21:29:16+0200;1;0
000000000000082;000001;+493663437794733;+4901703097135;+4901703097135;2012-09-10T20:40:34+0200;2012-09-10T21:29:16+0200;0;0
000000000000083;000001;+4964046513635810;+4901703097135;+4901703097135;2012-09-10T20:37:53+0200;2012-09-10T21:29:16+0200;1;0
000000000000084;000001;+498453186828902;+4901703097135;+4901703097135;2012-09-10T20:46:25+0200;2012-09-10T21:29:16+0200;0;0
000000000000085;000001;+492352147525872;+4901703097135;+4901703097135;2012-09-10T21:16:55+0200;2012-09-10T21:29:16+0200;1;0
000000000000086;000001;+496763637442878;+4901703097135;+4901703097135;2012-09-10T20:31:24+0200;2012-09-10T21:29:16+0200;1;0
000000000000087;000001;+493867746128857;+4901703097135;+4901703097135;2012-09-10T20:59:24+0200;2012-09-10T21:29:16+0200;0;0
000000000000088;000001;+499771115407332;+4901703097135;+4901703097135;2012-09-10T20:36:21+0200;2012-09-10T21:29:16+0200;0;0
000000000000089;000001;+496761688106043;+4901703097135;+4901703097135;2012-09-10T21:14:05+0200;2012-09-10T21:29:16+0200;1;0
000000000000090;000001;+494394830532086;+4901703097135;+4901703097135;2012-09-10T21:23:09+0200;2012-09-10T21:29:16+0200;1;0
000000000000091;000001;+493466175648323;+4901703097135;+4901703097135;2012-09-10T21:23:10+0200;2012-09-10T21:29:16+0200;0;0
000000000000092;000001;+496123351517005;+4901703097135;+4901703097135;2012-09-10T21:07:45+0200;2012-09-10T21:29:16+0200;0;0
000000000000093;000001;+49628389617674;+4901703097135;+4901703097135;2012-09-10T21:03:54+0200;2012-09-10T21:29:16+0200;0;0
000000000000094;000001;+495696324800603;+4901703097135;+4901703097135;2012-09-10T21:11:06+0200;2012-09-10T21:29:16+0200;0;0
000000000000095;000001;+49651435082357;+4901703097135;+4901703097135;2012-09-10T21:17:20+0200;2012-09-10T21:29:16+0200;1;0
000000000000096;000001;+493774367659837;+4901703097135;+4901703097135;2012-09-10T21:21:55+0200;2012-09-10T21:29:16+0200;0;0
000000000000097;000001;+494835432348014;+4901703097135;+4901703097135;2012-09-10T21:15:17+0200;2012-09-10T21:29:16+0200;1;0
000000000000098;000001;+492523202760016;+4901703097135;+4901703097135;2012-09-10T20:55:41+0200;2012-09-10T21:29:16+0200;0;0
000000000000099;000001;+496731286431682;+4901703097135;+4901703097135;2012-09-10T21:28:59+0200;2012-09-10T21:29:16+0200;0;0
000000000000100;000001;+49260259839598;+4901703097135;+4901703097135;2012-09-10T21:14:50+0200;2012-09-10T21:29:16+0200;0;0
000000000000101;000001;+49564120251759;+4901703097135;+4901703097135;2012-09-10T20:41:49+0200;2012-09-10T21:29:16+0200;0;0
000000000000102;000001;+499773954076332;+4901703097135;+4901703097135;2012-09-10T21:16:54+0200;2012-09-10T21:29:16+0200;0;0
000000000000103;000001;+49221325857863;+4901703097135;+4901703097135;2012-09-10T21:05:06+0200;2012-09-10T21:29:16+0200;1;0
000000000000104;000001;+499771115407335;+4901703097135;+4901703097135;2012-09-10T20:50:21+0200;2012-09-10T21:29:16+0200;0;0
000000000000105;000001;+497143327287269;+4901703097135;+4901703097135;2012-09-10T21:07:45+0200;2012-09-10T21:29:16+0200;1;0
000000000000106;000001;+49645257621757;+4901703097135;+4901703097135;2012-09-10T21:07:28+0200;2012-09-10T21:29:16+0200;1;0
000000000000107;000001;+496732181284442;+4901703097135;+4901703097135;2012-09-10T21:20:19+0200;2012-09-10T21:29:16+0200;0;0
000000000000108;000001;+492685186604803;+4901703097135;+4901703097135;2012-09-10T20:59:01+0200;2012-09-10T21:29:16+0200;1;0
000000000000109;000001;+497422630199355;+4901703097135;+4901703097135;2012-09-10T20:31:39+0200;2012-09-10T21:29:16+0200;0;0
000000000000110;000001;+49771502415975;+4901703097135;+4901703097135;2012-09-10T21:28:41+0200;2012-09-10T21:29:16+0200;1;0
000000000000111;000001;+495371590265898;+4901703097135;+4901703097135;2012-09-10T21:19:19+0200;2012-09-10T21:29:16+0200;0;0
000000000000112;000001;+495528361300635;+4901703097135;+4901703097135;2012-09-10T20:31:15+0200;2012-09-10T21:29:16+0200;1;0
000000000000113;000001;+49265395572425;+4901703097135;+4901703097135;2012-09-10T20:36:23+0200;2012-09-10T21:29:16+0200;0;0
000000000000114;000001;+492691332505983;+4901703097135;+4901703097135;2012-09-10T21:06:55+0200;2012-09-10T21:29:16+0200;0;0
000000000000115;000001;+49635966033363;+4901703097135;+4901703097135;2012-09-10T21:27:17+0200;2012-09-10T21:29:16+0200;1;0
000000000000116;000001;+494633650519937;+4901703097135;+4901703097135;2012-09-10T21:01:28+0200;2012-09-10T21:29:16+0200;0;0
000000000000117;000001;+49351434564084;+4901703097135;+4901703097135;2012-09-10T20:44:16+0200;2012-09-10T21:29:16+0200;1;0
000000000000118;000001;+4965027102808310;+4901703097135;+4901703097135;2012-09-10T20:52:51+0200;2012-09-10T21:29:16+0200;0;0
000000000000119;000001;+49813368768832;+4901703097135;+4901703097135;2012-09-10T20:46:08+0200;2012-09-10T21:29:16+0200;0;0
000000000000120;000001;+496544744083128;+4901703097135;+4901703097135;2012-09-10T21:06:30+0200;2012-09-10T21:29:16+0200;1;0
000000000000121;000001;+499647564301052;+4901703097135;+4901703097135;2012-09-10T21:28:00+0200;2012-09-10T21:29:16+0200;1;0
000000000000122;000001;+492639453120456;+4901703097135;+4901703097135;2012-09-10T21:22:26+0200;2012-09-10T21:29:16+0200;0;0
000000000000123;000001;+492664517126027;+4901703097135;+4901703097135;2012-09-10T21:13:23+0200;2012-09-10T21:29:16+0200;0;0
000000000000124;000001;+496092110173122;+4901703097135;+4901703097135;2012-09-10T20:42:31+0200;2012-09-10T21:29:16+0200;0;0
000000000000125;000001;+496301145409036;+4901703097135;+4901703097135;2012-09-10T21:10:24+0200;2012-09-10T21:29:16+0200;1;0
000000000000126;000001;+492627154303062;+4901703097135;+4901703097135;2012-09-10T20:40:54+0200;2012-09-10T21:29:16+0200;1;0
000000000000127;000001;+497641713146212;+4901703097135;+4901703097135;2012-09-10T21:25:36+0200;2012-09-10T21:29:16+0200;0;0
000000000000128;000001;+499823432335004;+4901703097135;+4901703097135;2012-09-10T21:26:49+0200;2012-09-10T21:29:16+0200;1;0
000000000000129;000001;+494131848250292;+4901703097135;+4901703097135;2012-09-10T21:03:50+0200;2012-09-10T21:29:16+0200;1;0
000000000000130;000001;+497071513342919;+4901703097135;+4901703097135;2012-09-10T20:55:28+0200;2012-09-10T21:29:16+0200;0;0
000000000000131;000001;+494547196024344;+4901703097135;+4901703097135;2012-09-10T21:05:25+0200;2012-09-10T21:29:16+0200;1;0
000000000000132;000001;+496898761692088;+4901703097135;+4901703097135;2012-09-10T21:18:32+0200;2012-09-10T21:29:16+0200;1;0
000000000000133;000001;+493961832653269;+4901703097135;+4901703097135;2012-09-10T20:55:51+0200;2012-09-10T21:29:16+0200;0;0
000000000000134;000001;+496564276348637;+4901703097135;+4901703097135;2012-09-10T20:30:25+0200;2012-09-10T21:29:16+0200;1;0
000000000000135;000001;+496424387310172;+4901703097135;+4901703097135;2012-09-10T21:14:38+0200;2012-09-10T21:29:16+0200;1;0
000000000000136;000001;+496223954749692;+4901703097135;+4901703097135;2012-09-10T21:22:12+0200;2012-09-10T21:29:16+0200;0;0
000000000000137;000001;+496563500423409;+4901703097135;+4901703097135;2012-09-10T20:51:27+0200;2012-09-10T21:29:16+0200;0;0
000000000000138;000001;+49228629566505;+4901703097135;+4901703097135;2012-09-10T21:04:22+0200;2012-09-10T21:29:16+0200;1;0
000000000000139;000001;+499647564301053;+4901703097135;+4901703097135;2012-09-10T20:45:36+0200;2012-09-10T21:29:16+0200;1;0
000000000000140;000001;+49767445716234;+4901703097135;+4901703097135;2012-09-10T21:09:44+0200;2012-09-10T21:29:16+0200;0;0
000000000000141;000001;+493335320886424;+4901703097135;+4901703097135;2012-09-10T21:14:07+0200;2012-09-10T21:29:16+0200;0;0
000000000000142;000001;+49634686202934;+4901703097135;+4901703097135;2012-09-10T21:11:30+0200;2012-09-10T21:29:16+0200;0;0
000000000000143;000001;+4986412152097;+4901703097135;+4901703097135;2012-09-10T20:57:09+0200;2012-09-10T21:29:16+0200;1;0
000000000000144;000001;+494834420869843;+4901703097135;+4901703097135;2012-09-10T20:51:49+0200;2012-09-10T21:29:16+0200;0;0
000000000000145;000001;+495542408582727;+4901703097135;+4901703097135;2012-09-10T21:18:39+0200;2012-09-10T21:29:16+0200;1;0
000000000000146;000001;+49471132013112;+4901703097135;+4901703097135;2012-09-10T20:35:04+0200;2012-09-10T21:29:16+0200;0;0
000000000000147;000001;+498634324656393;+4901703097135;+4901703097135;2012-09-10T21:01:06+0200;2012-09-10T21:29:16+0200;0;0
000000000000148;000001;+494263299175263;+4901703097135;+4901703097135;2012-09-10T21:19:47+0200;2012-09-10T21:29:16+0200;0;0
000000000000149;000001;+496501234796662;+4901703097135;+4901703097135;2012-09-10T20:38:52+0200;2012-09-10T21:29:16+0200;1;0
000000000000150;000001;+496763542193585;+4901703097135;+4901703097135;2012-09-10T20:38:03+0200;2012-09-10T21:29:16+0200;1;0
000000000000151;000001;+493838388192695;+4901703097135;+4901703097135;2012-09-10T21:20:35+0200;2012-09-10T21:29:16+0200;1;0
000000000000152;000001;+496021919167595;+4901703097135;+4901703097135;2012-09-10T21:14:13+0200;2012-09-10T21:29:16+0200;0;0
000000000000153;000001;+497081779872658;+4901703097135;+4901703097135;2012-09-10T20:51:03+0200;2012-09-10T21:29:16+0200;0;0
000000000000154;000001;+493841833140297;+4901703097135;+4901703097135;2012-09-10T20:34:03+0200;2012-09-10T21:29:16+0200;0;0
000000000000155;000001;+499420491204482;+4901703097135;+4901703097135;2012-09-10T20:55:29+0200;2012-09-10T21:29:16+0200;0;0
000000000000156;000001;+497505362416464;+4901703097135;+4901703097135;2012-09-10T20:45:30+0200;2012-09-10T21:29:16+0200;1;0
000000000000157;000001;+4930539842482;+4901703097135;+4901703097135;2012-09-10T20:55:30+0200;2012-09-10T21:29:16+0200;0;0
000000000000158;000001;+497426563302239;+4901703097135;+4901703097135;2012-09-10T20:36:24+0200;2012-09-10T21:29:16+0200;1;0
000000000000159;000001;+498233760440122;+4901703097135;+4901703097135;2012-09-10T21:26:00+0200;2012-09-10T21:29:16+0200;0;0
000000000000160;000001;+495182770798834;+4901703097135;+4901703097135;2012-09-10T20:35:21+0200;2012-09-10T21:29:16+0200;0;0
000000000000161;000001;+4943371594222610;+4901703097135;+4901703097135;2012-09-10T21:18:39+0200;2012-09-10T21:29:16+0200;0;0
000000000000162;000001;+493521422511983;+4901703097135;+4901703097135;2012-09-10T20:33:25+0200;2012-09-10T21:29:16+0200;1;0
000000000000163;000001;+495323861931105;+4901703097135;+4901703097135;2012-09-10T20:36:58+0200;2012-09-10T21:29:16+0200;1;0
000000000000164;000001;+498281130631254;+4901703097135;+4901703097135;2012-09-10T20:35:28+0200;2012-09-10T21:29:16+0200;0;0
000000000000165;000001;+49221687044323;+4901703097135;+4901703097135;2012-09-10T21:06:46+0200;2012-09-10T21:29:16+0200;1;0
000000000000166;000001;+496564175345988;+4901703097135;+4901703097135;2012-09-10T21:19:23+0200;2012-09-10T21:29:16+0200;1;0
000000000000167;000001;+496304939742605;+4901703097135;+4901703097135;2012-09-10T20:39:03+0200;2012-09-10T21:29:16+0200;0;0
000000000000168;000001;+4949572605732;+4901703097135;+4901703097135;2012-09-10T20:48:31+0200;2012-09-10T21:29:16+0200;1;0
000000000000169;000001;+496123588852114;+4901703097135;+4901703097135;2012-09-10T20:33:22+0200;2012-09-10T21:29:16+0200;1;0
000000000000170;000001;+496042392232838;+4901703097135;+4901703097135;2012-09-10T20:49:50+0200;2012-09-10T21:29:16+0200;1;0
000000000000171;000001;+494622446969104;+4901703097135;+4901703097135;2012-09-10T20:46:46+0200;2012-09-10T21:29:16+0200;0;0
000000000000172;000001;+49951666372824;+4901703097135;+4901703097135;2012-09-10T20:41:10+0200;2012-09-10T21:29:16+0200;0;0
000000000000173;000001;+494641308312532;+4901703097135;+4901703097135;2012-09-10T21:05:56+0200;2012-09-10T21:29:16+0200;1;0
000000000000174;000001;+499941866442653;+4901703097135;+4901703097135;2012-09-10T21:09:40+0200;2012-09-10T21:29:16+0200;1;0
000000000000175;000001;+497042253047256;+4901703097135;+4901703097135;2012-09-10T20:51:48+0200;2012-09-10T21:29:16+0200;1;0
000000000000176;000001;+4949777480613610;+4901703097135;+4901703097135;2012-09-10T20:32:47+0200;2012-09-10T21:29:16+0200;1;0
000000000000177;000001;+494121582314134;+4901703097135;+4901703097135;2012-09-10T21:11:21+0200;2012-09-10T21:29:16+0200;0;0
000000000000178;000001;+49514844031845;+4901703097135;+4901703097135;2012-09-10T20:55:50+0200;2012-09-10T21:29:16+0200;0;0
000000000000179;000001;+496571594214818;+4901703097135;+4901703097135;2012-09-10T20:52:43+0200;2012-09-10T21:29:16+0200;0;0
000000000000180;000001;+499281908716426;+4901703097135;+4901703097135;2012-09-10T21:00:25+0200;2012-09-10T21:29:16+0200;1;0
000000000000181;000001;+496305524314443;+4901703097135;+4901703097135;2012-09-10T20:39:17+0200;2012-09-10T21:29:16+0200;1;0
000000000000182;000001;+4930413706512;+4901703097135;+4901703097135;2012-09-10T21:16:04+0200;2012-09-10T21:29:16+0200;0;0
000000000000183;000001;+492653996397375;+4901703097135;+4901703097135;2012-09-10T20:57:18+0200;2012-09-10T21:29:16+0200;0;0
000000000000184;000001;+498407728621755;+4901703097135;+4901703097135;2012-09-10T20:39:34+0200;2012-09-10T21:29:16+0200;0;0
000000000000185;000001;+499131788265572;+4901703097135;+4901703097135;2012-09-10T21:24:03+0200;2012-09-10T21:29:16+0200;0;0
000000000000186;000001;+49551464490914;+4901703097135;+4901703097135;2012-09-10T21:05:17+0200;2012-09-10T21:29:16+0200;0;0
000000000000187;000001;+499348760518335;+4901703097135;+4901703097135;2012-09-10T20:48:55+0200;2012-09-10T21:29:16+0200;0;0
000000000000188;000001;+49201350539533;+4901703097135;+4901703097135;2012-09-10T20:44:30+0200;2012-09-10T21:29:16+0200;0;0
000000000000189;000001;+499729895502607;+4901703097135;+4901703097135;2012-09-10T21:26:09+0200;2012-09-10T21:29:16+0200;0;0
000000000000190;000001;+496164529396548;+4901703097135;+4901703097135;2012-09-10T21:07:17+0200;2012-09-10T21:29:16+0200;0;0
000000000000191;000001;+495223963822883;+4901703097135;+4901703097135;2012-09-10T21:11:07+0200;2012-09-10T21:29:16+0200;1;0
000000000000192;000001;+498193579190836;+4901703097135;+4901703097135;2012-09-10T21:05:36+0200;2012-09-10T21:29:16+0200;0;0
000000000000193;000001;+49372326902408;+4901703097135;+4901703097135;2012-09-10T20:29:51+0200;2012-09-10T21:29:16+0200;1;0
000000000000194;000001;+4921612659589110;+4901703097135;+4901703097135;2012-09-10T21:15:17+0200;2012-09-10T21:29:16+0200;1;0
000000000000195;000001;+496344314929909;+4901703097135;+4901703097135;2012-09-10T21:28:49+0200;2012-09-10T21:29:16+0200;1;0
000000000000196;000001;+497654218776797;+4901703097135;+4901703097135;2012-09-10T21:15:56+0200;2012-09-10T21:29:16+0200;0;0
000000000000197;000001;+49202853112606;+4901703097135;+4901703097135;2012-09-10T20:51:45+0200;2012-09-10T21:29:16+0200;0;0
000000000000198;000001;+496644291239056;+4901703097135;+4901703097135;2012-09-10T21:05:36+0200;2012-09-10T21:29:16+0200;0;0
000000000000199;000001;+49483616427826;+4901703097135;+4901703097135;2012-09-10T21:25:12+0200;2012-09-10T21:29:16+0200;0;0
000000000000200;000001;+494961800169069;+4901703097135;+4901703097135;2012-09-10T21:20:33+0200;2012-09-10T21:29:16+0200;0;0
000000000000201;000001;+493603249723517;+4901703097135;+4901703097135;2012-09-10T20:29:37+0200;2012-09-10T21:29:16+0200;1;0
000000000000202;000001;+492626517075574;+4901703097135;+4901703097135;2012-09-10T21:28:03+0200;2012-09-10T21:29:16+0200;0;0
000000000000203;000001;+494823449701046;+4901703097135;+4901703097135;2012-09-10T21:04:36+0200;2012-09-10T21:29:16+0200;1;0
000000000000204;000001;+496504762857073;+4901703097135;+4901703097135;2012-09-10T20:46:22+0200;2012-09-10T21:29:16+0200;0;0
000000000000205;000001;+49341481482155;+4901703097135;+4901703097135;2012-09-10T21:24:41+0200;2012-09-10T21:29:16+0200;1;0
000000000000206;000001;+496762792442676;+4901703097135;+4901703097135;2012-09-10T21:10:11+0200;2012-09-10T21:29:16+0200;0;0
000000000000207;000001;+494547747416402;+4901703097135;+4901703097135;2012-09-10T20:50:21+0200;2012-09-10T21:29:16+0200;0;0
000000000000208;000001;+496771512384862;+4901703097135;+4901703097135;2012-09-10T21:20:59+0200;2012-09-10T21:29:16+0200;1;0
000000000000209;000001;+494862162971427;+4901703097135;+4901703097135;2012-09-10T20:34:22+0200;2012-09-10T21:29:16+0200;1;0
000000000000210;000001;+49211744590106;+4901703097135;+4901703097135;2012-09-10T21:25:58+0200;2012-09-10T21:29:16+0200;1;0
000000000000211;000001;+493883323511932;+4901703097135;+4901703097135;2012-09-10T21:08:45+0200;2012-09-10T21:29:16+0200;1;0
000000000000212;000001;+493868374483715;+4901703097135;+4901703097135;2012-09-10T21:18:13+0200;2012-09-10T21:29:16+0200;0;0
